index_name,date,open,high,low,close,volume,change_pct
KSE100,2023-03-02,40412.77,40852.97,40353.46,40670.88,,0.64
KSE100,2023-03-03,40670.88,41359.11,40487.28,41337.00,,1.64
KSE100,2023-03-06,41337.00,41797.71,41337.00,41434.33,,0.24
KSE100,2023-03-07,41434.33,41530.19,41334.69,41334.69,,-0.24
KSE100,2023-03-08,41334.69,41618.66,41334.69,41358.93,,0.06
KSE100,2023-03-09,41358.93,41648.08,41358.93,41585.54,,0.55
KSE100,2023-03-10,41585.54,41902.02,41585.54,41793.87,,0.50
KSE100,2023-03-13,41793.87,42291.77,41787.35,41856.85,,0.15
KSE100,2023-03-14,41856.85,41953.78,41705.82,41816.43,,-0.10
KSE100,2023-03-15,41816.43,42010.06,41607.05,41874.04,,0.14
KSE100,2023-03-16,41874.04,42119.03,41639.50,41694.09,,-0.43
KSE100,2023-03-17,41694.09,41808.88,41270.81,41329.95,,-0.87
KSE100,2023-03-20,41329.95,41398.03,40909.24,40918.45,,-1.00
KSE100,2023-03-21,40918.45,40990.12,40696.74,40877.98,,-0.10
KSE100,2023-03-22,40877.98,40996.72,40352.71,40376.10,,-1.23
KSE100,2023-03-24,40376.10,40440.70,39922.89,39942.05,,-1.08
KSE100,2023-03-27,39942.05,40066.73,39845.06,40000.37,,0.15
KSE100,2023-03-28,40000.37,40203.77,40000.37,40082.37,,0.20
KSE100,2023-03-29,40082.37,40186.11,39866.25,39879.89,,-0.51
KSE100,2023-03-30,39879.89,40005.07,39796.69,39848.35,,-0.08
KSE100,2023-03-31,39848.35,40000.83,39729.44,40000.83,,0.38
KSE100,2023-04-03,40000.83,40077.77,39860.62,39889.90,,-0.28
KSE100,2023-04-04,39889.90,39920.35,39482.17,39687.26,,-0.51
KSE100,2023-04-05,39687.26,39910.05,39664.98,39717.15,,0.08
KSE100,2023-04-06,39717.15,40374.33,39717.15,40350.89,,1.60
KSE100,2023-04-07,40350.89,40549.86,40005.04,40049.65,,-0.75
KSE100,2023-04-10,40049.65,40183.81,39815.86,39835.90,,-0.53
KSE100,2023-04-11,39835.90,39919.99,39723.01,39804.71,,-0.08
KSE100,2023-04-12,39804.71,40172.76,39803.95,40126.05,,0.81
KSE100,2023-04-13,40126.05,40418.60,40126.05,40205.54,,0.20
KSE100,2023-04-17,40205.54,40372.80,40182.37,40246.66,,0.10
KSE100,2023-04-18,40246.67,40484.29,40221.08,40448.05,,0.50
KSE100,2023-04-19,40448.05,40532.76,40289.95,40499.34,,0.13
KSE100,2023-04-20,40499.34,41086.67,40499.34,41007.82,,1.26
KSE100,2023-04-26,41007.82,41363.89,41007.82,41099.58,,0.22
KSE100,2023-04-27,41099.58,41518.74,41081.07,41463.91,,0.89
KSE100,2023-04-28,41463.91,41790.68,41463.91,41580.85,,0.28
KSE100,2023-05-02,41580.85,41990.15,41580.85,41927.64,,0.83
KSE100,2023-05-03,41927.64,42171.68,41915.81,42087.93,,0.38
KSE100,2023-05-04,42087.93,42336.44,42055.90,42093.80,,0.01
KSE100,2023-05-05,42093.80,42323.29,41962.90,42241.98,,0.35
KSE100,2023-05-08,42241.98,42389.22,41767.45,41829.49,,-0.98
KSE100,2023-05-09,41829.49,41830.35,41277.73,41373.81,,-1.09
KSE100,2023-05-10,41373.81,41407.09,41041.32,41074.95,,-0.72
KSE100,2023-05-11,41074.95,41498.77,41074.95,41325.63,,0.61
KSE100,2023-05-12,41325.63,41649.15,41299.39,41487.58,,0.39
KSE100,2023-05-15,41498.01,41716.26,41310.19,41716.26,,0.55
KSE100,2023-05-16,41827.94,42081.58,41817.01,41980.13,,0.63
KSE100,2023-05-17,42083.63,42110.03,41818.34,41835.57,,-0.34
KSE100,2023-05-18,41878.59,41964.27,41411.64,41472.20,,-0.87
KSE100,2023-05-19,41462.64,41628.79,41354.33,41614.87,,0.34
KSE100,2023-05-22,41600.63,41690.28,41155.48,41203.50,,-0.99
KSE100,2023-05-23,41224.39,41295.65,41098.70,41116.63,,-0.21
KSE100,2023-05-24,41128.92,41342.23,41064.40,41098.48,,-0.04
KSE100,2023-05-25,41165.06,41219.03,40956.88,41070.30,,-0.07
KSE100,2023-05-26,41055.62,41148.56,40783.80,41002.60,,-0.16
KSE100,2023-05-29,41005.15,41649.14,41005.15,41350.25,,0.85
KSE100,2023-05-30,41362.07,41693.47,41362.07,41665.85,,0.76
KSE100,2023-05-31,41726.69,41852.24,41265.04,41337.82,,-0.79
KSE100,2023-06-01,41388.20,41481.54,41226.95,41273.72,,-0.16
KSE100,2023-06-02,41258.43,41403.44,41237.41,41356.24,,0.20
KSE100,2023-06-05,41390.47,41681.68,41375.58,41638.53,,0.68
KSE100,2023-06-06,41752.64,42026.94,41751.21,41912.88,,0.66
KSE100,2023-06-07,41975.36,42231.63,41924.49,42119.22,,0.49
KSE100,2023-06-08,42223.62,42307.12,41648.84,41668.07,,-1.07
KSE100,2023-06-09,41735.08,41931.83,41677.14,41904.86,,0.57
KSE100,2023-06-12,41915.66,42029.14,41715.31,41772.33,,-0.32
KSE100,2023-06-13,41887.60,42025.54,41522.64,41536.16,,-0.57
KSE100,2023-06-14,41594.97,41744.44,41448.61,41536.87,,0.00
KSE100,2023-06-15,41631.57,41639.34,41269.13,41404.50,,-0.32
KSE100,2023-06-16,41467.91,41612.67,41280.16,41335.53,,-0.17
KSE100,2023-06-19,41411.76,41484.33,40610.28,40650.45,,-1.66
KSE100,2023-06-20,40638.86,40739.98,40507.18,40647.48,,-0.01
KSE100,2023-06-21,40693.22,40804.88,40191.25,40229.76,,-1.03
KSE100,2023-06-22,40231.16,40378.60,40091.38,40181.84,,-0.12
KSE100,2023-06-23,40175.95,40235.58,39894.43,40090.36,,-0.23
KSE100,2023-06-26,40334.05,41491.88,40334.05,41386.57,,3.23
KSE100,2023-06-27,41431.86,41606.25,41208.20,41452.68,,0.16
KSE100,2023-07-03,43683.78,43933.95,43404.70,43903.29,,5.91
KSE100,2023-07-04,44511.52,44511.52,43488.38,43502.89,,-0.91
KSE100,2023-07-05,43536.60,44041.26,43464.06,43553.81,,0.12
KSE100,2023-07-06,43691.55,44212.77,43550.14,44211.72,,1.51
KSE100,2023-07-07,44179.14,44293.51,44086.74,44284.92,,0.17
KSE100,2023-07-10,44275.02,44601.78,44260.11,44561.82,,0.63
KSE100,2023-07-11,44691.46,45250.49,44691.46,45179.23,,1.39
KSE100,2023-07-12,45297.24,45582.31,45200.35,45581.13,,0.89
KSE100,2023-07-13,45808.98,45971.00,45255.58,45296.52,,-0.62
KSE100,2023-07-14,45289.44,45488.45,45043.17,45071.94,,-0.50
KSE100,2023-07-17,45114.91,45283.31,45013.98,45047.35,,-0.05
KSE100,2023-07-18,45157.50,45240.21,44848.39,45019.59,,-0.06
KSE100,2023-07-19,45101.57,45227.49,44928.03,45086.33,,0.15
KSE100,2023-07-20,45079.61,45451.65,45067.96,45426.58,,0.75
KSE100,2023-07-21,45392.37,46122.16,45391.55,45888.26,,1.02
KSE100,2023-07-24,46070.67,46195.71,45872.67,46065.55,,0.39
KSE100,2023-07-25,46063.60,46540.88,46019.63,46399.22,,0.72
KSE100,2023-07-26,46531.52,46724.58,46499.37,46724.58,,0.70
KSE100,2023-07-27,46779.75,47393.47,46779.75,47139.06,,0.89
KSE100,2023-07-31,47372.54,48126.50,47372.54,48034.59,,1.90
KSE100,2023-08-01,48326.51,48441.84,47998.27,48230.50,,0.41
KSE100,2023-08-02,48277.82,48852.05,48178.89,48764.55,,1.11
KSE100,2023-08-03,48993.33,49404.50,48541.35,48611.18,,-0.31
KSE100,2023-08-04,48584.59,48840.27,48427.99,48585.71,,-0.05
KSE100,2023-08-07,48716.46,49034.92,48276.54,48386.25,,-0.41
KSE100,2023-08-08,48359.55,48415.46,47335.32,47429.82,,-1.98
KSE100,2023-08-09,47322.66,48334.54,47262.38,48227.60,,1.68
KSE100,2023-08-10,48503.90,48622.91,47626.75,47808.34,,-0.87
KSE100,2023-08-11,47968.51,48898.82,47968.51,48424.40,,1.29
KSE100,2023-08-15,48478.19,48794.13,48293.03,48565.75,,0.29
KSE100,2023-08-16,48575.05,48614.47,48108.88,48146.43,,-0.86
KSE100,2023-08-17,47961.18,48397.38,47893.71,48325.84,,0.37
KSE100,2023-08-18,48406.43,48615.14,48196.19,48218.49,,-0.22
KSE100,2023-08-21,48141.31,48234.26,47432.72,47447.95,,-1.60
KSE100,2023-08-22,47451.64,47675.22,47359.18,47417.90,,-0.06
KSE100,2023-08-23,47503.35,47588.24,47007.66,47418.63,,0.00
KSE100,2023-08-24,47463.68,47994.19,47463.68,47750.76,,0.70
KSE100,2023-08-25,47818.32,47853.55,47570.31,47671.21,,-0.17
KSE100,2023-08-28,47732.79,47733.51,47399.28,47478.61,,-0.40
KSE100,2023-08-29,47322.44,47372.09,46598.24,46770.41,,-1.49
KSE100,2023-08-30,46771.14,46857.88,46101.34,46244.55,,-1.12
KSE100,2023-08-31,46286.73,46358.02,44459.63,45002.41,,-2.69
KSE100,2023-09-01,45005.74,45358.29,44795.82,45312.65,,0.69
KSE100,2023-09-04,45461.58,45788.74,45448.02,45707.42,,0.87
KSE100,2023-09-05,45825.12,45950.68,45417.00,45491.48,,-0.47
KSE100,2023-09-06,45515.03,45854.19,45460.28,45807.57,,0.69
KSE100,2023-09-07,45854.24,46035.81,45703.53,45757.23,,-0.11
KSE100,2023-09-08,45812.70,46077.39,45728.89,46013.48,,0.56
KSE100,2023-09-11,46071.19,46174.69,45678.15,45865.73,,-0.32
KSE100,2023-09-12,45902.72,45902.72,45468.27,45508.39,,-0.78
KSE100,2023-09-13,45507.73,45732.73,45500.22,45590.92,,0.18
KSE100,2023-09-14,45581.72,45776.97,45581.49,45650.05,,0.13
KSE100,2023-09-15,45986.58,46093.01,45700.65,45753.51,,0.23
KSE100,2023-09-18,45824.42,45907.08,45662.70,45837.42,,0.18
KSE100,2023-09-19,45850.20,46036.04,45850.20,45914.18,,0.17
KSE100,2023-09-20,45947.39,46035.09,45808.11,45932.52,,0.04
KSE100,2023-09-21,45917.50,46309.80,45733.44,46304.73,,0.81
KSE100,2023-09-22,46322.34,46500.45,46182.00,46436.41,,0.28
KSE100,2023-09-25,46486.05,46590.26,46305.88,46394.32,,-0.09
KSE100,2023-09-26,46399.88,46503.82,46258.96,46308.54,,-0.18
KSE100,2023-09-27,46291.28,46448.34,46238.12,46408.02,,0.21
KSE100,2023-09-28,46464.29,46469.60,46177.50,46232.59,,-0.38
KSE100,2023-10-02,46294.62,46704.64,46294.62,46627.08,,0.85
KSE100,2023-10-03,46685.93,46820.72,46670.79,46756.80,,0.28
KSE100,2023-10-04,46760.83,47199.50,46748.79,47079.83,,0.69
KSE100,2023-10-05,47152.98,47484.56,47152.98,47484.56,,0.86
KSE100,2023-10-06,47545.30,47619.26,47402.58,47508.67,,0.05
KSE100,2023-10-09,47376.59,47775.73,47217.74,47736.61,,0.48
KSE100,2023-10-10,47752.69,48166.36,47708.11,48143.50,,0.85
KSE100,2023-10-11,48210.60,48516.64,48208.30,48501.80,,0.74
KSE100,2023-10-12,48520.71,48830.26,48359.38,48771.71,,0.56
KSE100,2023-10-13,48821.58,49520.38,48767.59,49493.47,,1.48
KSE100,2023-10-16,49705.41,49919.03,49317.59,49719.87,,0.46
KSE100,2023-10-17,49792.49,50017.45,49508.42,49527.88,,-0.39
KSE100,2023-10-18,49496.19,49740.98,49383.72,49406.19,,-0.25
KSE100,2023-10-19,49487.16,50399.92,49436.92,50323.97,,1.86
KSE100,2023-10-20,50417.99,50952.67,50332.76,50674.52,,0.70
KSE100,2023-10-23,50924.38,51419.87,50924.38,51072.73,,0.79
KSE100,2023-10-24,51121.92,51121.92,50624.38,51068.15,,-0.01
KSE100,2023-10-25,51023.31,51483.85,51023.31,51125.32,,0.11
KSE100,2023-10-26,51341.92,51520.68,51140.64,51158.40,,0.06
KSE100,2023-10-27,51219.11,51269.74,50834.72,50958.45,,-0.39
KSE100,2023-10-30,50971.84,51501.82,50971.84,51482.93,,1.03
KSE100,2023-10-31,51633.00,52088.71,51508.58,51976.31,,0.96
KSE100,2023-11-01,52075.16,52451.21,52075.16,52357.05,,0.73
KSE100,2023-11-02,52421.09,52706.01,52239.59,52701.43,,0.66
KSE100,2023-11-03,52916.99,53263.07,52782.21,53175.72,,0.90
KSE100,2023-11-06,53286.64,53944.89,53166.86,53941.04,,1.44
KSE100,2023-11-07,53977.16,54312.90,53711.47,53810.82,,-0.24
KSE100,2023-11-08,53720.46,54419.65,53720.46,54307.37,,0.92
KSE100,2023-11-10,54371.75,55506.33,54371.75,55399.66,,2.01
KSE100,2023-11-13,55644.68,56583.59,55644.68,56526.71,,2.03
KSE100,2023-11-14,56732.99,56873.99,56118.18,56644.58,,0.21
KSE100,2023-11-15,56793.35,56846.68,56433.05,56765.28,,0.21
KSE100,2023-11-16,56838.66,57549.27,56531.54,57344.16,,1.02
KSE100,2023-11-17,57503.68,57750.93,56977.02,57016.96,,-0.57
KSE100,2023-11-20,57099.82,57309.27,56738.40,57065.99,,0.09
KSE100,2023-11-21,57176.46,57691.22,57176.46,57408.18,,0.60
KSE100,2023-11-22,57418.50,58405.92,57418.50,58178.27,,1.34
KSE100,2023-11-23,58246.21,58920.41,58246.21,58910.80,,1.26
KSE100,2023-11-24,59059.56,59502.28,58990.21,59173.34,,0.45
KSE100,2023-11-27,59298.90,59896.08,58999.31,59774.06,,1.02
KSE100,2023-11-28,60023.86,60845.61,60023.86,60845.53,,1.79
KSE100,2023-11-29,60916.67,61555.84,60328.18,60498.96,,-0.57
KSE100,2023-11-30,60787.90,60981.68,60428.14,60526.77,,0.05
KSE100,2023-12-01,60667.83,61779.73,60576.42,61691.25,,1.92
KSE100,2023-12-04,62061.57,62912.61,62061.57,62575.35,,1.43
KSE100,2023-12-05,62653.40,63036.51,62215.19,63028.13,,0.72
KSE100,2023-12-06,63205.42,64038.83,63188.72,63778.75,,1.19
KSE100,2023-12-07,64159.02,64958.10,63853.05,64718.08,,1.47
KSE100,2023-12-08,65055.17,66273.73,65055.17,66223.63,,2.33
KSE100,2023-12-11,66162.29,66564.04,65129.00,66012.33,,-0.32
KSE100,2023-12-12,66121.14,66604.04,66121.14,66426.78,,0.63
KSE100,2023-12-13,66764.30,67093.96,64427.39,65280.16,,-1.73
KSE100,2023-12-14,65323.06,65622.56,64437.70,65450.19,,0.26
KSE100,2023-12-15,65774.74,66346.77,65559.49,66130.02,,1.04
KSE100,2023-12-18,66525.70,66586.62,65064.94,65204.68,,-1.40
KSE100,2023-12-19,65124.30,65132.03,62360.78,62833.03,,-3.64
KSE100,2023-12-20,62862.54,63261.05,61082.50,62448.01,,-0.61
KSE100,2023-12-21,62742.26,62850.10,61750.97,62693.57,,0.39
KSE100,2023-12-22,62838.18,62995.22,61569.14,61705.09,,-1.58
KSE100,2023-12-26,61606.46,61634.55,59026.81,59170.98,,-4.11
KSE100,2023-12-27,59097.62,61009.88,58758.48,60863.62,,2.86
KSE100,2023-12-28,61130.13,62750.78,61092.27,62052.24,,1.95
KSE100,2023-12-29,62225.33,62644.38,61807.54,62451.04,,0.64
KSE100,2024-01-01,62696.99,64718.88,62672.97,64661.78,,3.54
KSE100,2024-01-02,65120.39,65333.70,64213.63,64349.60,,-0.48
KSE100,2024-01-03,64504.22,65244.60,64219.54,64646.85,,0.46
KSE100,2024-01-04,64815.34,64936.76,64098.11,64639.16,,-0.01
KSE100,2024-01-05,64738.85,65077.48,63757.96,64514.90,,-0.19
KSE100,2024-01-08,64684.23,65069.43,64183.53,64237.03,,-0.43
KSE100,2024-01-09,64536.58,64786.35,63878.22,64170.58,,-0.10
KSE100,2024-01-10,64234.83,64550.94,63873.63,63919.85,,-0.39
KSE100,2024-01-11,64057.49,64700.97,63914.94,64617.57,,1.09
KSE100,2024-01-12,64917.06,65356.85,64491.08,64637.64,,0.03
KSE100,2024-01-15,64885.15,65173.87,64130.96,64269.38,,-0.57
KSE100,2024-01-16,64246.68,64246.68,63397.94,63737.46,,-0.83
KSE100,2024-01-17,63692.22,64043.87,63290.18,63567.34,,-0.27
KSE100,2024-01-18,63579.97,63579.97,62528.56,63202.40,,-0.57
KSE100,2024-01-19,63351.07,63911.86,63214.86,63282.23,,0.13
KSE100,2024-01-22,63354.43,64090.88,63139.73,63939.41,,1.04
KSE100,2024-01-23,64121.46,64658.17,63549.61,64454.22,,0.81
KSE100,2024-01-24,64569.49,65063.08,64460.95,64822.43,,0.57
KSE100,2024-01-25,64918.32,65213.61,64180.45,64298.01,,-0.81
KSE100,2024-01-26,64220.91,64534.30,63743.40,63813.06,,-0.75
KSE100,2024-01-29,63792.84,63792.84,62717.71,62773.72,,-1.63
KSE100,2024-01-30,62799.23,63074.51,61637.62,61841.74,,-1.48
KSE100,2024-01-31,62072.82,62600.12,61896.01,61979.18,,0.22
KSE100,2024-02-01,62054.25,62480.23,61764.70,62393.74,,0.67
KSE100,2024-02-02,62536.10,63075.30,62448.72,63002.92,,0.98
KSE100,2024-02-06,63178.09,63885.10,63176.97,63799.02,,1.26
KSE100,2024-02-07,63955.05,64196.62,63927.29,64143.87,,0.54
KSE100,2024-02-09,63291.62,63305.71,61781.76,62943.75,,-1.87
KSE100,2024-02-12,62444.76,62634.38,60647.68,61065.32,,-2.98
KSE100,2024-02-13,60536.13,61654.65,59613.18,61226.93,,0.26
KSE100,2024-02-14,61635.62,62432.26,61635.62,62153.84,,1.51
KSE100,2024-02-15,62394.25,62394.25,60926.86,61020.06,,-1.82
KSE100,2024-02-16,60787.30,61173.31,59739.47,59872.96,,-1.88
KSE100,2024-02-19,59444.46,60504.48,59191.86,60459.75,,0.98
KSE100,2024-02-20,60576.38,61237.51,60420.84,60464.24,,0.01
KSE100,2024-02-21,61237.78,61620.86,60906.98,61559.16,,1.81
KSE100,2024-02-22,61741.57,61952.10,61460.45,61914.34,,0.58
KSE100,2024-02-23,61939.01,62945.37,61849.67,62815.82,,1.46
KSE100,2024-02-26,62915.40,63732.50,61849.67,63305.93,,0.78
KSE100,2024-02-27,63450.40,63622.00,63055.64,63219.10,,-0.14
KSE100,2024-02-28,63173.45,63929.58,63042.15,63703.45,,0.77
KSE100,2024-02-29,63827.25,64801.64,63827.25,64578.52,,1.37
KSE100,2024-03-01,64755.31,65486.46,64530.21,65325.69,,1.16
KSE100,2024-03-04,65695.03,66007.44,65532.58,65951.73,,0.96
KSE100,2024-03-05,66126.70,66134.85,65500.07,65726.04,,-0.34
KSE100,2024-03-06,65757.72,66150.95,65603.88,65656.62,,-0.11
KSE100,2024-03-07,65673.80,65874.15,65187.69,65603.09,,-0.08
KSE100,2024-03-08,65760.55,66067.53,65693.22,65793.76,,0.29
KSE100,2024-03-11,65948.02,66119.34,65698.76,65755.31,,-0.06
KSE100,2024-03-12,65815.11,65859.64,64664.67,64801.70,,-1.45
KSE100,2024-03-13,64859.77,65043.38,63856.51,64048.44,,-1.16
KSE100,2024-03-14,64079.97,65205.82,64079.97,65064.27,,1.59
KSE100,2024-03-15,65309.79,65353.66,64759.61,64816.47,,-0.38
KSE100,2024-03-18,64987.15,65148.36,64811.92,64890.51,,0.11
KSE100,2024-03-19,64955.94,65624.73,64940.18,65502.60,,0.94
KSE100,2024-03-20,65727.73,65968.03,65614.94,65731.79,,0.35
KSE100,2024-03-21,66021.54,66196.24,65326.01,65417.40,,-0.48
KSE100,2024-03-22,65510.16,65534.02,65056.66,65151.83,,-0.41
KSE100,2024-03-25,65412.92,65656.50,65301.74,65525.65,,0.57
KSE100,2024-03-26,65629.76,65989.54,65492.71,65906.28,,0.58
KSE100,2024-03-27,66003.44,66607.88,66003.44,66547.79,,0.97
KSE100,2024-03-28,66690.94,67246.03,66690.94,67142.12,,0.89
KSE100,2024-03-29,67232.20,67307.63,66822.43,67005.11,,-0.20
KSE100,2024-04-01,67162.70,67304.37,66740.91,66796.32,,-0.31
KSE100,2024-04-02,66793.38,66959.55,66573.63,66886.26,,0.13
KSE100,2024-04-03,66998.21,67873.22,66985.02,67756.04,,1.30
KSE100,2024-04-04,68210.16,68439.37,67912.35,68416.78,,0.98
KSE100,2024-04-08,68716.64,69720.03,68710.50,69619.99,,1.76
KSE100,2024-04-09,69857.15,70677.30,69857.15,70314.72,,1.00
KSE100,2024-04-15,70218.51,70608.88,69914.11,70544.58,,0.33
KSE100,2024-04-16,70661.42,71092.61,70405.24,70483.66,,-0.09
KSE100,2024-04-17,70396.65,70725.50,70037.28,70333.32,,-0.21
KSE100,2024-04-18,70506.20,70645.30,69783.32,70290.12,,-0.06
KSE100,2024-04-19,70423.71,70968.98,70186.93,70909.90,,0.88
KSE100,2024-04-22,71009.67,71861.18,70882.45,71433.46,,0.74
KSE100,2024-04-23,71553.58,71846.64,71338.43,71359.41,,-0.10
KSE100,2024-04-24,71472.87,72414.33,71467.02,72051.89,,0.97
KSE100,2024-04-25,72254.38,72593.25,71700.54,71971.40,,-0.11
KSE100,2024-04-26,72109.79,72862.41,71764.18,72742.75,,1.07
KSE100,2024-04-29,73022.89,73300.75,71602.94,71695.03,,-1.44
KSE100,2024-04-30,71780.95,72119.66,71059.63,71102.55,,-0.83
KSE100,2024-05-02,71199.95,71292.83,70562.12,70657.64,,-0.63
KSE100,2024-05-03,70734.47,71986.43,70671.72,71902.09,,1.76
KSE100,2024-05-06,72485.86,73060.74,72462.49,72764.24,,1.20
KSE100,2024-05-07,73062.52,73260.09,72707.96,72761.20,,0.00
KSE100,2024-05-08,73079.18,73079.18,72358.19,72601.82,,-0.22
KSE100,2024-05-09,72819.48,72889.78,72325.35,72658.05,,0.08
KSE100,2024-05-10,72888.93,73449.38,72876.84,73085.50,,0.59
KSE100,2024-05-13,73315.02,74114.23,73109.76,73799.11,,0.98
KSE100,2024-05-14,74022.18,74575.31,73977.01,74531.19,,0.99
KSE100,2024-05-15,74771.18,75115.33,74440.88,74663.98,,0.18
KSE100,2024-05-16,74744.65,75029.03,74450.26,74930.70,,0.36
KSE100,2024-05-17,74981.29,75401.12,74947.71,75342.35,,0.55
KSE100,2024-05-20,75454.97,75618.49,74734.25,75084.00,,-0.34
KSE100,2024-05-21,75158.68,75482.46,74958.10,75206.77,,0.16
KSE100,2024-05-22,75246.33,75513.90,74835.49,74956.67,,-0.33
KSE100,2024-05-23,74982.16,75284.74,74726.07,75114.47,,0.21
KSE100,2024-05-24,75266.61,76248.76,75263.06,75983.04,,1.16
KSE100,2024-05-27,76089.66,76187.45,75485.62,75517.49,,-0.61
KSE100,2024-05-29,75617.79,75667.31,74760.10,74836.30,,-0.90
KSE100,2024-05-30,74986.02,75300.03,74585.35,74878.12,,0.06
KSE100,2024-05-31,75078.43,75953.74,74989.26,75878.48,,1.34
KSE100,2024-06-03,76091.42,76209.97,75495.38,75575.26,,-0.40
KSE100,2024-06-04,75657.68,75669.76,74592.74,74666.66,,-1.20
KSE100,2024-06-05,74672.38,74758.11,74136.52,74219.44,,-0.60
KSE100,2024-06-06,74276.84,74593.33,73768.40,73862.93,112740000,-0.48
KSE100,2024-06-07,73805.95,73902.79,71781.96,73754.02,208270000,-0.15
KSE100,2024-06-10,73841.92,73915.45,72981.35,73252.56,89480000,-0.68
KSE100,2024-06-11,73779.99,73866.45,72476.05,72589.49,142110000,-0.91
KSE100,2024-06-12,72545.24,73169.00,72464.24,72797.43,106500000,0.29
KSE100,2024-06-13,73329.80,76338.15,73329.80,76208.16,344920000,4.69
KSE100,2024-06-14,76555.91,77310.45,76103.56,76706.77,212580000,0.65
KSE100,2024-06-20,76896.82,78890.37,76896.82,78801.53,211650000,2.73
KSE100,2024-06-21,79156.52,80059.87,78169.03,78810.49,207210000,0.01
KSE100,2024-06-24,79247.15,79388.12,78167.43,78232.10,148500000,-0.73
KSE100,2024-06-25,78297.40,78541.22,77908.98,77940.58,126980000,-0.37
KSE100,2024-06-26,77968.91,78679.50,77968.91,78275.65,218680000,0.43
KSE100,2024-06-27,78470.34,78978.60,78294.23,78528.25,137830000,0.32
KSE100,2024-06-28,78698.47,78784.23,78312.36,78444.96,206230000,-0.11
KSE100,2024-07-01,78531.93,79536.23,78427.80,78824.33,163260000,0.48
KSE100,2024-07-02,78978.55,79740.35,78978.55,79552.89,192740000,0.92
KSE100,2024-07-03,79697.25,80405.24,79697.25,80233.67,280030000,0.86
KSE100,2024-07-04,80438.84,80888.86,80134.89,80282.80,228990000,0.06
KSE100,2024-07-05,80427.84,80627.49,80080.25,80212.79,211200000,-0.09
KSE100,2024-07-08,80332.79,80737.71,80192.31,80566.21,138280000,0.44
KSE100,2024-07-09,80752.94,81087.43,80530.86,80672.06,309340000,0.13
KSE100,2024-07-10,80885.06,80971.96,79841.32,79841.56,230880000,-1.03
KSE100,2024-07-11,79884.02,80114.73,79708.87,79992.35,154100000,0.19
KSE100,2024-07-12,80094.69,80321.69,78611.68,79944.10,217960000,-0.06
KSE100,2024-07-15,80743.46,81428.43,80743.46,81155.61,219580000,1.52
KSE100,2024-07-18,81418.12,81909.95,81418.12,81839.86,238790000,0.84
KSE100,2024-07-19,81921.71,81939.84,79812.70,80117.89,246330000,-2.10
KSE100,2024-07-22,79920.23,80085.63,78404.76,78539.19,201000000,-1.97
KSE100,2024-07-23,78700.25,79585.34,78634.15,78987.09,137600000,0.57
KSE100,2024-07-24,79194.74,79704.37,79071.48,79397.01,102940000,0.52
KSE100,2024-07-25,79568.48,79776.96,78330.59,78469.33,129009999,-1.17
KSE100,2024-07-26,78440.36,78569.89,77921.48,78029.51,116860000,-0.56
KSE100,2024-07-29,78023.89,79055.99,78016.30,78827.74,135180000,1.02
KSE100,2024-07-30,79319.20,79327.05,78518.23,78628.81,143370000,-0.25
KSE100,2024-07-31,78725.96,79151.82,77810.17,77886.99,112540000,-0.94
KSE100,2024-08-01,78101.16,78241.02,77595.93,77740.31,97020000,-0.19
KSE100,2024-08-02,77946.16,78434.17,77926.54,78225.98,203300000,0.62
KSE100,2024-08-05,78303.67,78330.10,76943.24,77084.49,169490000,-1.46
KSE100,2024-08-06,77417.21,77746.56,77035.96,77191.34,149770000,0.14
KSE100,2024-08-07,77344.86,77800.04,77086.82,77114.49,128800000,-0.10
KSE100,2024-08-08,77218.12,77969.27,77085.48,77874.22,192850000,0.99
KSE100,2024-08-09,78322.33,78823.14,78051.08,78569.59,139150000,0.89
KSE100,2024-08-12,78867.30,78886.46,77940.53,77980.29,141770000,-0.75
KSE100,2024-08-13,77966.72,78275.97,77817.33,77877.42,183960000,-0.13
KSE100,2024-08-15,77989.36,78709.14,77987.83,78105.98,169230000,0.29
KSE100,2024-08-16,78197.15,78619.18,78041.08,78045.31,206700000,-0.08
KSE100,2024-08-19,78272.12,78382.05,77566.62,77830.34,122480000,-0.28
KSE100,2024-08-20,77857.79,77930.04,77460.40,77745.52,114230000,-0.11
KSE100,2024-08-21,77993.20,78457.37,77968.74,78260.86,190860000,0.66
KSE100,2024-08-22,78442.25,78996.22,78442.25,78793.41,184560000,0.68
KSE100,2024-08-23,78902.33,79173.94,78760.03,78801.43,197840000,0.01
KSE100,2024-08-26,78907.54,79160.40,78553.87,78571.06,141270000,-0.29
KSE100,2024-08-27,78737.23,78857.62,78077.83,78084.24,190600000,-0.62
KSE100,2024-08-28,78253.05,78334.61,77990.35,77992.79,150900000,-0.12
KSE100,2024-08-29,78019.51,78513.86,78017.36,78349.66,151390000,0.46
KSE100,2024-08-30,78552.01,78914.28,78439.62,78488.22,148550000,0.18
KSE100,2024-09-02,78715.16,79014.69,78240.37,78283.30,121320000,-0.26
KSE100,2024-09-03,78566.04,78644.96,78250.90,78356.32,99480000,0.09
KSE100,2024-09-04,78488.88,78890.79,78488.88,78848.01,146300000,0.63
KSE100,2024-09-05,79027.52,79154.30,78578.02,78863.34,132199999,0.02
